# DTStamp_FHdata_calc_intgr_error (integration error) 2023-01-15 19:39:30 110304612 
# rtime[1], u[2], u_next[3], pos_x[4], pos_y[5], pos_r[6], deltaS[7], chordlength[8], diff_length[9], sum_deltaS[10], sum_chordlength[11], diff_sum[12], eps[13], rho[14]
 5.553  0.752847344  0.000124994 14.114057 -27.910233 31.275993  0.009730810  0.009730810 -0.000000000 69.378340741 69.378341230 -0.000000489  0.000000997677    11.860747 
 5.554  0.752972338  0.000125106 14.116236 -27.900749 31.268513  0.009742498  0.009742498 -0.000000000 69.388083239 69.388083728 -0.000000489  0.000000999586    11.866537 
 5.555  0.753097444  0.000125068 14.118409 -27.891253 31.261021  0.009742502  0.009742502 -0.000000000 69.397825740 69.397826230 -0.000000489  0.000000999097    11.872353 
 5.556  0.753222512  0.000125030 14.120576 -27.881754 31.253525  0.009742506  0.009742506 -0.000000000 69.407568247 69.407568736 -0.000000490  0.000000998606    11.878187 
 5.557  0.753347542  0.000124991 14.122734 -27.872253 31.246026  0.009742511  0.009742511 -0.000000000 69.417310757 69.417311247 -0.000000490  0.000000998115    11.884040 
 5.558  0.753472533  0.000124953 14.124884 -27.862751 31.238522  0.009742515  0.009742515 -0.000000000 69.427053272 69.427053762 -0.000000490  0.000000997622    11.889911 
 5.559  0.753597486  0.000125064 14.127027 -27.853247 31.231015  0.009754207  0.009754207  0.000000000 69.436807479 69.436807969 -0.000000490  0.000000999522    11.895801 
 5.560  0.753722550  0.000125026 14.129164 -27.843730 31.223494  0.009754211  0.009754211 -0.000000000 69.446561690 69.446562180 -0.000000490  0.000000999025    11.901716 
 5.561  0.753847576  0.000124987 14.131294 -27.834211 31.215970  0.009754215  0.009754215 -0.000000000 69.456315905 69.456316395 -0.000000490  0.000000998528    11.907650 
 5.562  0.753972563  0.000124948 14.133416 -27.824691 31.208442  0.009754220  0.009754220 -0.000000000 69.466070125 69.466070615 -0.000000490  0.000000998029    11.913603 
 5.563  0.754097511  0.000125059 14.135530 -27.815168 31.200910  0.009765916  0.009765916  0.000000000 69.475836041 69.475836531 -0.000000490  0.000000999922    11.919574 
 5.564  0.754222570  0.000125020 14.137639 -27.805633 31.193365  0.009765920  0.009765920 -0.000000000 69.485601961 69.485602451 -0.000000490  0.000000999419    11.925571 
 5.565  0.754347590  0.000124981 14.139740 -27.796095 31.185817  0.009765924  0.009765925 -0.000000000 69.495367885 69.495368376 -0.000000491  0.000000998916    11.931586 
 5.566  0.754472572  0.000124943 14.141833 -27.786557 31.178264  0.009765929  0.009765929 -0.000000000 69.505133813 69.505134305 -0.000000491  0.000000998411    11.937620 
 5.567  0.754597514  0.000124904 14.143918 -27.777016 31.170708  0.009765933  0.009765933 -0.000000000 69.514899746 69.514900238 -0.000000492  0.000000997905    11.943672 
 5.568  0.754722418  0.000125014 14.145996 -27.767473 31.163148  0.009777633  0.009777634 -0.000000000 69.524677380 69.524677872 -0.000000492  0.000000999789    11.949743 
 5.569  0.754847432  0.000124975 14.148068 -27.757918 31.155575  0.009777638  0.009777638 -0.000000000 69.534455018 69.534455510 -0.000000492  0.000000999279    11.955840 
 5.570  0.754972407  0.000124936 14.150133 -27.748361 31.147998  0.009777642  0.009777642 -0.000000000 69.544232660 69.544233152 -0.000000492  0.000000998769    11.961956 
 5.571  0.755097343  0.000124897 14.152189 -27.738802 31.140417  0.009777647  0.009777647 -0.000000000 69.554010307 69.554010799 -0.000000492  0.000000998257    11.968090 
 5.572  0.755222240  0.000124857 14.154238 -27.729241 31.132833  0.009777651  0.009777651 -0.000000000 69.563787958 69.563788450 -0.000000492  0.000000997744    11.974243 
 5.573  0.755347097  0.000124967 14.156279 -27.719679 31.125244  0.009789356  0.009789356  0.000000000 69.573577314 69.573577806 -0.000000492  0.000000999618    11.980415 
 5.574  0.755472065  0.000124928 14.158315 -27.710104 31.117643  0.009789360  0.009789360 -0.000000000 69.583366674 69.583367167 -0.000000492  0.000000999102    11.986612 
 5.575  0.755596993  0.000124889 14.160343 -27.700527 31.110038  0.009789365  0.009789365 -0.000000000 69.593156039 69.593156531 -0.000000492  0.000000998584    11.992828 
 5.576  0.755721881  0.000124849 14.162363 -27.690948 31.102429  0.009789369  0.009789369 -0.000000000 69.602945408 69.602945901 -0.000000493  0.000000998065    11.999063 
 5.577  0.755846730  0.000124959 14.164375 -27.681368 31.094817  0.009801078  0.009801078 -0.000000000 69.612746486 69.612746979 -0.000000493  0.000000999932    12.005317 
 5.578  0.755971689  0.000124919 14.166382 -27.671774 31.087191  0.009801082  0.009801083 -0.000000000 69.622547568 69.622548061 -0.000000493  0.000000999410    12.011597 
 5.579  0.756096609  0.000124880 14.168380 -27.662179 31.079562  0.009801087  0.009801087 -0.000000000 69.632348655 69.632349148 -0.000000493  0.000000998886    12.017895 
 5.580  0.756221488  0.000124840 14.170372 -27.652582 31.071929  0.009801091  0.009801092 -0.000000000 69.642149746 69.642150240 -0.000000494  0.000000998362    12.024212 
 5.581  0.756346328  0.000124800 14.172355 -27.642984 31.064292  0.009801096  0.009801096 -0.000000000 69.651950842 69.651951336 -0.000000494  0.000000997836    12.030548 
 5.582  0.756471128  0.000124909 14.174330 -27.633384 31.056651  0.009812809  0.009812809 -0.000000000 69.661763651 69.661764145 -0.000000494  0.000000999694    12.036903 
 5.583  0.756596037  0.000124869 14.176300 -27.623771 31.048997  0.009812813  0.009812814 -0.000000000 69.671576464 69.671576959 -0.000000494  0.000000999164    12.043284 
 5.584  0.756720907  0.000124829 14.178263 -27.614156 31.041340  0.009812818  0.009812818 -0.000000000 69.681389282 69.681389777 -0.000000495  0.000000998634    12.049683 
 5.585  0.756845736  0.000124789 14.180217 -27.604540 31.033678  0.009812823  0.009812823 -0.000000000 69.691202104 69.691202599 -0.000000495  0.000000998103    12.056102 
 5.586  0.756970525  0.000124898 14.182163 -27.594922 31.026013  0.009824540  0.009824540 -0.000000000 69.701026644 69.701027139 -0.000000495  0.000000999953    12.062539 
 5.587  0.757095424  0.000124858 14.184104 -27.585291 31.018335  0.009824544  0.009824544 -0.000000000 69.710851188 69.710851683 -0.000000495  0.000000999418    12.069003 
 5.588  0.757220282  0.000124818 14.186038 -27.575659 31.010653  0.009824549  0.009824549 -0.000000000 69.720675737 69.720676232 -0.000000495  0.000000998881    12.075485 
 5.589  0.757345100  0.000124778 14.187963 -27.566025 31.002968  0.009824553  0.009824553 -0.000000000 69.730500290 69.730500786 -0.000000495  0.000000998344    12.081986 
 5.590  0.757469877  0.000124737 14.189880 -27.556389 30.995279  0.009824558  0.009824558 -0.000000000 69.740324848 69.740325344 -0.000000496  0.000000997806    12.088506 
 5.591  0.757594615  0.000124846 14.191790 -27.546752 30.987586  0.009836279  0.009836279 -0.000000000 69.750161127 69.750161623 -0.000000496  0.000000999647    12.095045 
 5.592  0.757719461  0.000124805 14.193694 -27.537102 30.979880  0.009836284  0.009836284 -0.000000000 69.759997411 69.759997907 -0.000000496  0.000000999105    12.101610 
 5.593  0.757844266  0.000124765 14.195590 -27.527450 30.972170  0.009836288  0.009836289 -0.000000000 69.769833699 69.769834196 -0.000000497  0.000000998562    12.108195 
 5.594  0.757969031  0.000124724 14.197479 -27.517797 30.964456  0.009836293  0.009836293 -0.000000000 69.779669992 69.779670489 -0.000000497  0.000000998018    12.114798 
 5.595  0.758093756  0.000124832 14.199359 -27.508142 30.956739  0.009848018  0.009848019 -0.000000000 69.789518011 69.789518508 -0.000000497  0.000000999851    12.121420 
 5.596  0.758218588  0.000124792 14.201234 -27.498474 30.949009  0.009848023  0.009848023 -0.000000000 69.799366034 69.799366531 -0.000000497  0.000000999303    12.128068 
 5.597  0.758343380  0.000124751 14.203101 -27.488805 30.941275  0.009848028  0.009848028 -0.000000000 69.809214062 69.809214559 -0.000000497  0.000000998754    12.134736 
 5.598  0.758468131  0.000124710 14.204961 -27.479134 30.933537  0.009848032  0.009848033 -0.000000000 69.819062094 69.819062592 -0.000000498  0.000000998205    12.141422 
 5.599  0.758592842  0.000124670 14.206812 -27.469461 30.925795  0.009848037  0.009848037 -0.000000000 69.828910131 69.828910629 -0.000000498  0.000000997654    12.148127 
 5.600  0.758717511  0.000124777 14.208656 -27.459787 30.918050  0.009859767  0.009859767 -0.000000000 69.838769898 69.838770396 -0.000000498  0.000000999478    12.154851 
 5.601  0.758842288  0.000124736 14.210494 -27.450100 30.910292  0.009859772  0.009859772 -0.000000000 69.848629669 69.848630167 -0.000000498  0.000000998923    12.161602 
 5.602  0.758967025  0.000124695 14.212324 -27.440412 30.902530  0.009859776  0.009859776 -0.000000000 69.858489445 69.858489943 -0.000000498  0.000000998368    12.168372 
 5.603  0.759091720  0.000124654 14.214146 -27.430722 30.894764  0.009859780  0.009859781 -0.000000000 69.868349226 69.868349724 -0.000000498  0.000000997811    12.175161 
 5.604  0.759216374  0.000124762 14.215960 -27.421031 30.886995  0.009871514  0.009871515 -0.000000000 69.878220740 69.878221239 -0.000000499  0.000000999628    12.181969 
 5.605  0.759341136  0.000124720 14.217769 -27.411326 30.879212  0.009871519  0.009871519 -0.000000000 69.888092259 69.888092758 -0.000000499  0.000000999068    12.188804 
 5.606  0.759465856  0.000124679 14.219570 -27.401620 30.871426  0.009871524  0.009871524 -0.000000000 69.897963783 69.897964282 -0.000000499  0.000000998507    12.195657 
 5.607  0.759590536  0.000124638 14.221363 -27.391913 30.863637  0.009871528  0.009871529 -0.000000000 69.907835311 69.907835811 -0.000000500  0.000000997945    12.202530 
 5.608  0.759715174  0.000124745 14.223148 -27.382204 30.855843  0.009883266  0.009883267 -0.000000000 69.917718578 69.917719078 -0.000000500  0.000000999754    12.209421 
 5.609  0.759839918  0.000124703 14.224927 -27.372483 30.848036  0.009883271  0.009883271  0.000000000 69.927601849 69.927602349 -0.000000500  0.000000999188    12.216340 
 5.610  0.759964622  0.000124662 14.226699 -27.362759 30.840226  0.009883276  0.009883276 -0.000000000 69.937485125 69.937485625 -0.000000500  0.000000998621    12.223278 
 5.611  0.760089284  0.000124621 14.228462 -27.353035 30.832412  0.009883281  0.009883281 -0.000000000 69.947368405 69.947368906 -0.000000500  0.000000998053    12.230235 
 5.612  0.760213904  0.000124727 14.230218 -27.343309 30.824595  0.009895023  0.009895023 -0.000000000 69.957263428 69.957263929 -0.000000500  0.000000999855    12.237210 
 5.613  0.760338631  0.000124685 14.231968 -27.333570 30.816764  0.009895027  0.009895028 -0.000000000 69.967158455 69.967158956 -0.000000501  0.000000999283    12.244213 
 5.614  0.760463317  0.000124644 14.233710 -27.323829 30.808930  0.009895032  0.009895032 -0.000000000 69.977053487 69.977053988 -0.000000501  0.000000998711    12.251235 
 5.615  0.760587961  0.000124602 14.235445 -27.314087 30.801092  0.009895037  0.009895037 -0.000000000 69.986948524 69.986949025 -0.000000501  0.000000998138    12.258276 
 5.616  0.760712563  0.000124708 14.237171 -27.304344 30.793250  0.009906783  0.009906783 -0.000000000 69.996855307 69.996855808 -0.000000502  0.000000999932    12.265336 
 5.617  0.760837271  0.000124666 14.238892 -27.294588 30.785395  0.009906788  0.009906788 -0.000000000 70.006762094 70.006762596 -0.000000502  0.000000999355    12.272424 
 5.618  0.760961937  0.000124624 14.240604 -27.284830 30.777537  0.009906792  0.009906793 -0.000000000 70.016668887 70.016669389 -0.000000502  0.000000998777    12.279530 
 5.619  0.761086562  0.000124583 14.242309 -27.275071 30.769675  0.009906797  0.009906797 -0.000000000 70.026575684 70.026576186 -0.000000502  0.000000998198    12.286656 
 5.620  0.761211144  0.000124688 14.244006 -27.265311 30.761809  0.009918547  0.009918548 -0.000000000 70.036494231 70.036494734 -0.000000503  0.000000999985    12.293800 
 5.621  0.761335832  0.000124646 14.245697 -27.255537 30.753930  0.009918552  0.009918552 -0.000000000 70.046412783 70.046413286 -0.000000503  0.000000999402    12.300972 
 5.622  0.761460479  0.000124604 14.247380 -27.245763 30.746047  0.009918557  0.009918557 -0.000000000 70.056331340 70.056331843 -0.000000503  0.000000998819    12.308164 
 5.623  0.761585083  0.000124562 14.249056 -27.235987 30.738161  0.009918562  0.009918562 -0.000000000 70.066249902 70.066250405 -0.000000503  0.000000998234    12.315374 
 5.624  0.761709645  0.000124520 14.250723 -27.226209 30.730271  0.009918566  0.009918567 -0.000000000 70.076168468 70.076168971 -0.000000503  0.000000997649    12.322603 
 5.625  0.761834164  0.000124625 14.252383 -27.216431 30.722378  0.009930321  0.009930321 -0.000000000 70.086098789 70.086099292 -0.000000503  0.000000999426    12.329852 
 5.626  0.761958790  0.000124583 14.254036 -27.206639 30.714471  0.009930325  0.009930326 -0.000000001 70.096029114 70.096029618 -0.000000504  0.000000998837    12.337128 
 5.627  0.762083372  0.000124540 14.255682 -27.196846 30.706561  0.009930330  0.009930330 -0.000000000 70.105959444 70.105959948 -0.000000504  0.000000998247    12.344423 
 5.628  0.762207913  0.000124498 14.257320 -27.187052 30.698647  0.009930335  0.009930335 -0.000000000 70.115889778 70.115890283 -0.000000505  0.000000997656    12.351738 
 5.629  0.762332411  0.000124603 14.258950 -27.177256 30.690730  0.009942093  0.009942093 -0.000000000 70.125831872 70.125832377 -0.000000505  0.000000999426    12.359072 
 5.630  0.762457014  0.000124560 14.260574 -27.167447 30.682799  0.009942098  0.009942098 -0.000000000 70.135773970 70.135774475 -0.000000505  0.000000998831    12.366433 
 5.631  0.762581574  0.000124518 14.262190 -27.157638 30.674865  0.009942103  0.009942103 -0.000000000 70.145716073 70.145716578 -0.000000505  0.000000998236    12.373814 
 5.632  0.762706092  0.000124475 14.263799 -27.147826 30.666927  0.009942108  0.009942108 -0.000000000 70.155658180 70.155658686 -0.000000505  0.000000997640    12.381213 
 5.633  0.762830567  0.000124580 14.265399 -27.138014 30.658986  0.009953870  0.009953870 -0.000000000 70.165612050 70.165612556 -0.000000506  0.000000999402    12.388632 
 5.634  0.762955147  0.000124537 14.266994 -27.128189 30.651031  0.009953875  0.009953875 -0.000000000 70.175565925 70.175566431 -0.000000506  0.000000998802    12.396079 
 5.635  0.763079684  0.000124494 14.268580 -27.118362 30.643073  0.009953880  0.009953880 -0.000000000 70.185519805 70.185520311 -0.000000506  0.000000998201    12.403545 
 5.636  0.763204178  0.000124598 14.270159 -27.108534 30.635111  0.009965646  0.009965646 -0.000000000 70.195485450 70.195485957 -0.000000506  0.000000999958    12.411030 
 5.637  0.763328777  0.000124555 14.271732 -27.098693 30.627137  0.009965651  0.009965651 -0.000000000 70.205451101 70.205451608 -0.000000507  0.000000999353    12.418544 
 5.638  0.763453332  0.000124513 14.273296 -27.088851 30.619158  0.009965656  0.009965656 -0.000000000 70.215416757 70.215417263 -0.000000507  0.000000998748    12.426076 
 5.639  0.763577845  0.000124470 14.274853 -27.079008 30.611176  0.009965660  0.009965661 -0.000000000 70.225382417 70.225382924 -0.000000507  0.000000998142    12.433628 
 5.640  0.763702314  0.000124573 14.276402 -27.069163 30.603190  0.009977430  0.009977431 -0.000000000 70.235359847 70.235360355 -0.000000508  0.000000999891    12.441199 
 5.641  0.763826888  0.000124530 14.277945 -27.059306 30.595192  0.009977435  0.009977436 -0.000000000 70.245337282 70.245337790 -0.000000508  0.000000999281    12.448798 
 5.642  0.763951418  0.000124487 14.279480 -27.049447 30.587189  0.009977440  0.009977441 -0.000000000 70.255314723 70.255315231 -0.000000508  0.000000998670    12.456417 
 5.643  0.764075905  0.000124444 14.281007 -27.039587 30.579183  0.009977445  0.009977445 -0.000000000 70.265292168 70.265292676 -0.000000509  0.000000998059    12.464055 
 5.644  0.764200349  0.000124547 14.282526 -27.029726 30.571174  0.009989219  0.009989220 -0.000000000 70.275281387 70.275281896 -0.000000509  0.000000999800    12.471712 
 5.645  0.764324896  0.000124504 14.284039 -27.019852 30.563151  0.009989224  0.009989224 -0.000000000 70.285270611 70.285271120 -0.000000510  0.000000999185    12.479397 
 5.646  0.764449400  0.000124461 14.285545 -27.009977 30.555125  0.009989229  0.009989229  0.000000000 70.295259840 70.295260350 -0.000000509  0.000000998569    12.487102 
 5.647  0.764573860  0.000124417 14.287042 -27.000101 30.547095  0.009989234  0.009989234 -0.000000000 70.305249074 70.305249584 -0.000000510  0.000000997952    12.494826 
 5.648  0.764698277  0.000124520 14.288531 -26.990223 30.539062  0.010001012  0.010001012 -0.000000000 70.315250086 70.315250596 -0.000000510  0.000000999686    12.502569 
 5.649  0.764822798  0.000124477 14.290014 -26.980333 30.531015  0.010001017  0.010001017 -0.000000000 70.325251103 70.325251614 -0.000000510  0.000000999066    12.510341 
 5.650  0.764947274  0.000124433 14.291490 -26.970441 30.522965  0.010001022  0.010001022 -0.000000001 70.335252125 70.335252636 -0.000000511  0.000000998444    12.518132 
 5.651  0.765071707  0.000124389 14.292957 -26.960548 30.514911  0.010001027  0.010001027 -0.000000000 70.345253152 70.345253663 -0.000000511  0.000000997822    12.525943 
 5.652  0.765196097  0.000124492 14.294417 -26.950655 30.506854  0.010012809  0.010012809  0.000000000 70.355265961 70.355266472 -0.000000511  0.000000999549    12.533772 
 5.653  0.765320589  0.000124448 14.295870 -26.940748 30.498783  0.010012814  0.010012814 -0.000000000 70.365278775 70.365279286 -0.000000511  0.000000998923    12.541631 
 5.654  0.765445037  0.000124405 14.297316 -26.930840 30.490710  0.010012819  0.010012819 -0.000000000 70.375291593 70.375292105 -0.000000512  0.000000998296    12.549509 
 5.655  0.765569442  0.000124361 14.298753 -26.920931 30.482632  0.010012824  0.010012824 -0.000000000 70.385304417 70.385304928 -0.000000512  0.000000997669    12.557406 
 5.656  0.765693802  0.000124463 14.300183 -26.911021 30.474551  0.010024609  0.010024610 -0.000000000 70.395329026 70.395329538 -0.000000512  0.000000999388    12.565322 
 5.657  0.765818265  0.000124419 14.301606 -26.901097 30.466457  0.010024615  0.010024615  0.000000000 70.405353641 70.405354153 -0.000000512  0.000000998757    12.573267 
 5.658  0.765942684  0.000124375 14.303022 -26.891173 30.458359  0.010024620  0.010024620  0.000000000 70.415378260 70.415378772 -0.000000512  0.000000998125    12.581232 
 5.659  0.766067059  0.000124477 14.304429 -26.881248 30.450258  0.010036409  0.010036409 -0.000000000 70.425414670 70.425415182 -0.000000512  0.000000999839    12.589216 
 5.660  0.766191536  0.000124433 14.305831 -26.871310 30.442143  0.010036414  0.010036414 -0.000000000 70.435451084 70.435451596 -0.000000512  0.000000999203    12.597229 
 5.661  0.766315969  0.000124389 14.307224 -26.861371 30.434025  0.010036419  0.010036419 -0.000000000 70.445487503 70.445488015 -0.000000512  0.000000998567    12.605261 
 5.662  0.766440358  0.000124344 14.308609 -26.851430 30.425904  0.010036424  0.010036424 -0.000000000 70.455523927 70.455524440 -0.000000512  0.000000997930    12.613313 
 5.663  0.766564702  0.000124446 14.309987 -26.841489 30.417779  0.010048217  0.010048218 -0.000000000 70.465572145 70.465572657 -0.000000513  0.000000999636    12.621384 
 5.664  0.766689149  0.000124402 14.311358 -26.831535 30.409640  0.010048223  0.010048223 -0.000000000 70.475620367 70.475620880 -0.000000513  0.000000998995    12.629485 
 5.665  0.766813550  0.000124357 14.312722 -26.821579 30.401499  0.010048228  0.010048228 -0.000000000 70.485668595 70.485669108 -0.000000513  0.000000998354    12.637604 
 5.666  0.766937908  0.000124313 14.314077 -26.811623 30.393353  0.010048233  0.010048233 -0.000000000 70.495716827 70.495717341 -0.000000513  0.000000997712    12.645743 
 5.667  0.767062221  0.000124414 14.315425 -26.801666 30.385205  0.010060030  0.010060030 -0.000000000 70.505776857 70.505777371 -0.000000514  0.000000999410    12.653902 
 5.668  0.767186635  0.000124370 14.316766 -26.791695 30.377043  0.010060035  0.010060035 -0.000000000 70.515836892 70.515837406 -0.000000514  0.000000998764    12.662090 
 5.669  0.767311005  0.000124325 14.318099 -26.781724 30.368877  0.010060040  0.010060040 -0.000000000 70.525896932 70.525897446 -0.000000514  0.000000998118    12.670297 
 5.670  0.767435330  0.000124426 14.319424 -26.771752 30.360708  0.010071841  0.010071841 -0.000000000 70.535968773 70.535969288 -0.000000514  0.000000999811    12.678524 
 5.671  0.767559756  0.000124381 14.320743 -26.761767 30.352526  0.010071846  0.010071846 -0.000000000 70.546040619 70.546041134 -0.000000515  0.000000999161    12.686779 
 5.672  0.767684137  0.000124337 14.322055 -26.751780 30.344341  0.010071851  0.010071851 -0.000000000 70.556112471 70.556112985 -0.000000515  0.000000998510    12.695055 
 5.673  0.767808473  0.000124292 14.323358 -26.741793 30.336151  0.010071856  0.010071856 -0.000000000 70.566184327 70.566184842 -0.000000515  0.000000997858    12.703350 
 5.674  0.767932765  0.000124392 14.324653 -26.731805 30.327959  0.010083661  0.010083661 -0.000000000 70.576267988 70.576268503 -0.000000516  0.000000999543    12.711665 
 5.675  0.768057158  0.000124347 14.325942 -26.721804 30.319753  0.010083666  0.010083666 -0.000000000 70.586351654 70.586352170 -0.000000516  0.000000998888    12.720008 
 5.676  0.768181505  0.000124302 14.327223 -26.711802 30.311544  0.010083671  0.010083671 -0.000000000 70.596435325 70.596435841 -0.000000516  0.000000998232    12.728372 
 5.677  0.768305807  0.000124403 14.328496 -26.701799 30.303331  0.010095480  0.010095480 -0.000000000 70.606530805 70.606531321 -0.000000516  0.000000999912    12.736755 
 5.678  0.768430210  0.000124358 14.329762 -26.691783 30.295105  0.010095485  0.010095485 -0.000000000 70.616626290 70.616626807 -0.000000516  0.000000999253    12.745167 
 5.679  0.768554568  0.000124312 14.331021 -26.681767 30.286875  0.010095490  0.010095490 -0.000000000 70.626721780 70.626722297 -0.000000517  0.000000998593    12.753599 
 5.680  0.768678880  0.000124267 14.332271 -26.671749 30.278642  0.010095495  0.010095495 -0.000000000 70.636817276 70.636817792 -0.000000517  0.000000997932    12.762051 
 5.681  0.768803148  0.000124367 14.333514 -26.661730 30.270406  0.010107308  0.010107308 -0.000000000 70.646924583 70.646925100 -0.000000517  0.000000999604    12.770522 
 5.682  0.768927515  0.000124322 14.334750 -26.651699 30.262156  0.010107313  0.010107313 -0.000000000 70.657031896 70.657032413 -0.000000517  0.000000998939    12.779023 
 5.683  0.769051837  0.000124277 14.335979 -26.641666 30.253903  0.010107318  0.010107318 -0.000000000 70.667139214 70.667139731 -0.000000517  0.000000998274    12.787544 
 5.684  0.769176114  0.000124376 14.337199 -26.631633 30.245647  0.010119134  0.010119134 -0.000000000 70.677258348 70.677258866 -0.000000518  0.000000999941    12.796084 
 5.685  0.769300490  0.000124331 14.338413 -26.621587 30.237377  0.010119139  0.010119139 -0.000000000 70.687377487 70.687378005 -0.000000518  0.000000999272    12.804654 
 5.686  0.769424821  0.000124285 14.339619 -26.611540 30.229104  0.010119144  0.010119144 -0.000000000 70.697496631 70.697497149 -0.000000518  0.000000998603    12.813243 
 5.687  0.769549106  0.000124240 14.340817 -26.601492 30.220827  0.010119149  0.010119150 -0.000000000 70.707615780 70.707616299 -0.000000519  0.000000997933    12.821853 
 5.688  0.769673346  0.000124339 14.342007 -26.591443 30.212547  0.010130969  0.010130969 -0.000000000 70.717746749 70.717747268 -0.000000519  0.000000999592    12.830481 
 5.689  0.769797685  0.000124293 14.343190 -26.581381 30.204254  0.010130975  0.010130975 -0.000000000 70.727877724 70.727878243 -0.000000519  0.000000998918    12.839140 
 5.690  0.769921978  0.000124248 14.344366 -26.571319 30.195957  0.010130979  0.010130980 -0.000000000 70.738008703 70.738009223 -0.000000519  0.000000998244    12.847819 
 5.691  0.770046226  0.000124347 14.345534 -26.561255 30.187657  0.010142803  0.010142803  0.000000000 70.748151507 70.748152026 -0.000000519  0.000000999897    12.856517 
 5.692  0.770170573  0.000124301 14.346695 -26.551179 30.179343  0.010142808  0.010142808 -0.000000000 70.758294315 70.758294834 -0.000000519  0.000000999219    12.865245 
 5.693  0.770294873  0.000124255 14.347848 -26.541102 30.171027  0.010142813  0.010142813 -0.000000000 70.768437128 70.768437648 -0.000000519  0.000000998541    12.873992 
 5.694  0.770419128  0.000124209 14.348993 -26.531024 30.162706  0.010142818  0.010142819 -0.000000000 70.778579947 70.778580466 -0.000000520  0.000000997862    12.882760 
 5.695  0.770543337  0.000124308 14.350130 -26.520945 30.154382  0.010154646  0.010154646 -0.000000000 70.788734592 70.788735112 -0.000000520  0.000000999508    12.891547 
 5.696  0.770667645  0.000124262 14.351261 -26.510854 30.146046  0.010154651  0.010154651  0.000000000 70.798889244 70.798889763 -0.000000520  0.000000998825    12.900365 
 5.697  0.770791907  0.000124216 14.352383 -26.500761 30.137705  0.010154656  0.010154656 -0.000000000 70.809043900 70.809044419 -0.000000520  0.000000998142    12.909202 
 5.698  0.770916122  0.000124314 14.353498 -26.490668 30.129361  0.010166487  0.010166487 -0.000000000 70.819210387 70.819210907 -0.000000520  0.000000999782    12.918058 
 5.699  0.771040436  0.000124268 14.354606 -26.480562 30.121004  0.010166492  0.010166492 -0.000000000 70.829376878 70.829377399 -0.000000520  0.000000999095    12.926945 
 5.700  0.771164704  0.000124221 14.355706 -26.470455 30.112644  0.010166497  0.010166497 -0.000000000 70.839543376 70.839543896 -0.000000521  0.000000998408    12.935852 
 5.701  0.771288926  0.000124175 14.356799 -26.460348 30.104280  0.010166502  0.010166503 -0.000000001 70.849709878 70.849710399 -0.000000521  0.000000997720    12.944779 
 5.702  0.771413101  0.000124273 14.357883 -26.450239 30.095913  0.010178337  0.010178337 -0.000000000 70.859888214 70.859888736 -0.000000521  0.000000999352    12.953725 
 5.703  0.771537374  0.000124227 14.358961 -26.440118 30.087532  0.010178342  0.010178342 -0.000000000 70.870066556 70.870067078 -0.000000522  0.000000998661    12.962702 
 5.704  0.771661601  0.000124180 14.360030 -26.429996 30.079148  0.010178347  0.010178347 -0.000000000 70.880244903 70.880245425 -0.000000522  0.000000997969    12.971699 
 5.705  0.771785781  0.000124278 14.361092 -26.419873 30.070761  0.010190185  0.010190186 -0.000000000 70.890435089 70.890435611 -0.000000522  0.000000999596    12.980715 
 5.706  0.771910059  0.000124232 14.362147 -26.409738 30.062361  0.010190190  0.010190191 -0.000000000 70.900625279 70.900625802 -0.000000523  0.000000998900    12.989762 
 5.707  0.772034291  0.000124185 14.363194 -26.399602 30.053957  0.010190196  0.010190196 -0.000000000 70.910815475 70.910815998 -0.000000523  0.000000998204    12.998828 
 5.708  0.772158476  0.000124282 14.364233 -26.389465 30.045549  0.010202037  0.010202038 -0.000000000 70.921017512 70.921018035 -0.000000523  0.000000999825    13.007915 
 5.709  0.772282758  0.000124236 14.365265 -26.379315 30.037129  0.010202042  0.010202043 -0.000000000 70.931219554 70.931220078 -0.000000524  0.000000999125    13.017032 
 5.710  0.772406994  0.000124189 14.366290 -26.369164 30.028705  0.010202048  0.010202048 -0.000000000 70.941421602 70.941422126 -0.000000524  0.000000998425    13.026169 
 5.711  0.772531183  0.000124142 14.367306 -26.359013 30.020277  0.010202053  0.010202053 -0.000000000 70.951623655 70.951624179 -0.000000524  0.000000997724    13.035326 
 5.712  0.772655325  0.000124239 14.368315 -26.348861 30.011847  0.010213898  0.010213899 -0.000000000 70.961837553 70.961838078 -0.000000525  0.000000999338    13.044502 
 5.713  0.772779564  0.000124192 14.369316 -26.338696 30.003403  0.010213903  0.010213904 -0.000000000 70.972051457 70.972051982 -0.000000525  0.000000998634    13.053710 
 5.714  0.772903756  0.000124145 14.370310 -26.328531 29.994955  0.010213909  0.010213909 -0.000000000 70.982265365 70.982265891 -0.000000525  0.000000997929    13.062937 
 5.715  0.773027902  0.000124242 14.371296 -26.318365 29.986505  0.010225757  0.010225758 -0.000000000 70.992491123 70.992491648 -0.000000526  0.000000999537    13.072184 
 5.716  0.773152144  0.000124195 14.372275 -26.308186 29.978041  0.010225762  0.010225763 -0.000000001 71.002716885 71.002717411 -0.000000526  0.000000998829    13.081462 
 5.717  0.773276339  0.000124148 14.373246 -26.298006 29.969574  0.010225768  0.010225768 -0.000000000 71.012942653 71.012943180 -0.000000526  0.000000998120    13.090760 
